Date,Open,High,Low,Close,Adj Close,Volume,tickers
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,25.877145767211914,194143200,AAPL
2015-08-14,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.05917739868164,171718000,AAPL
2015-08-17,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.328845977783203,163538800,AAPL
2015-08-18,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.180526733398438,138242800,AAPL
2015-08-19,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,25.84569549560547,193146000,AAPL
2015-08-20,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.315332412719727,274006400,AAPL
2015-08-21,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,23.7669734954834,513102000,AAPL
2015-08-24,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.1737003326416,648825200,AAPL
2015-08-25,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.313024520874023,414406400,AAPL
2015-08-26,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,24.650148391723633,387098400,AAPL
2015-08-27,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.37601089477539,338464400,AAPL
2015-08-28,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.459163665771484,212657600,AAPL
2015-08-31,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.340057373046875,224917200,AAPL
2015-09-01,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.207441329956055,307383600,AAPL
2015-09-02,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.24567222595215,247555200,AAPL
2015-09-03,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,24.802953720092773,212935600,AAPL
2015-09-04,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,24.555763244628906,199985200,AAPL
2015-09-08,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.23892593383789,219374400,AAPL
2015-09-09,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,24.753520965576172,340043200,AAPL
2015-09-10,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.297353744506836,251571200,AAPL
2015-09-11,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,25.66590118408203,199662000,AAPL
2015-09-14,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,25.913105010986328,233453600,AAPL
2015-09-15,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.13109016418457,173364800,AAPL
2015-09-16,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.16030502319336,148694000,AAPL
2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,25.600740432739258,256450400,AAPL
2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.4951114654541,297141200,AAPL
2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,25.89063262939453,200888000,AAPL
2015-09-22,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.4838809967041,201384800,AAPL
2015-09-23,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,25.690624237060547,143026800,AAPL
2015-09-24,28.3125,28.875,28.092500686645508,28.75,25.84343910217285,200878000,AAPL
2015-09-25,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,25.778270721435547,224607600,AAPL
2015-09-28,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.268136978149414,208436000,AAPL
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.508575439453125,293461600,AAPL
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,24.7872257232666,265892000,AAPL
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.62542724609375,255716400,AAPL
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,24.80521011352539,232079200,AAPL
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,24.895095825195312,208258800,AAPL
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.014202117919922,192787200,AAPL
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,24.895095825195312,187062400,AAPL
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.607450485229492,247918400,AAPL
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.19623374938965,211064400,AAPL
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.079376220703125,121868800,AAPL
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.1220645904541,132197200,AAPL
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,24.767005920410156,177849600,AAPL
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.137805938720703,150694000,AAPL
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,24.953527450561523,156930400,AAPL
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.10858154296875,119036800,AAPL
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.567028045654297,195871200,AAPL
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.56477928161621,167180800,AAPL
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,25.955810546875,166616400,AAPL
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.760324478149414,237467600,AAPL
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,25.906362533569336,265335200,AAPL
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.742319107055664,279537600,AAPL
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,26.803020477294922,342205600,AAPL
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.086170196533203,204909200,AAPL
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,26.85470199584961,197461200,AAPL
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.232248306274414,128813200,AAPL
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,27.544612884521484,182076000,AAPL
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.416515350341797,179544400,AAPL
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.290132522583008,158210800,AAPL
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.321727752685547,132169200,AAPL
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.21114158630371,135485600,AAPL
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.35352897644043,236511600,AAPL
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.20457649230957,180872000,AAPL
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.116552352905273,130102400,AAPL
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.353736877441406,183249600,AAPL
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,25.76900291442871,152426800,AAPL
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,25.658411026000977,110467600,AAPL
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.470890045166016,186698800,AAPL
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,26.807167053222656,173183200,AAPL
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,26.92452049255371,137148400,AAPL
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.57470703125,129930000,AAPL
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,26.82973289489746,171212800,AAPL
2015-11-25,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,26.637895584106445,85553200,AAPL
2015-11-27,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,26.588245391845703,52185600,AAPL
2015-11-30,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,26.698829650878906,156721200,AAPL
2015-12-01,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.48217010498047,139409600,AAPL
2015-12-02,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.242937088012695,133546400,AAPL
2015-12-03,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,25.999202728271484,166278000,AAPL
2015-12-04,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,26.863582611083984,231108000,AAPL
2015-12-07,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,26.694318771362305,128336800,AAPL
2015-12-08,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,26.683034896850586,137238000,AAPL
2015-12-09,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,26.093992233276367,185445600,AAPL
2015-12-10,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,26.218111038208008,116850800,AAPL
2015-12-11,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,25.543306350708008,187544800,AAPL
2015-12-14,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.385330200195312,257274800,AAPL
2015-12-15,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,24.93621063232422,213292400,AAPL
2015-12-16,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.12804412841797,224954000,AAPL
2015-12-17,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,24.59542465209961,179091200,AAPL
2015-12-18,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,23.929641723632812,385813200,AAPL
2015-12-21,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.223045349121094,190362400,AAPL
2015-12-22,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.20047378540039,131157600,AAPL
2015-12-23,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,24.511919021606445,130629600,AAPL
2015-12-24,27.25,27.25,26.987499237060547,27.00749969482422,24.38102149963379,54281600,AAPL
2015-12-28,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.107940673828125,106816800,AAPL
2015-12-29,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,24.541261672973633,123724800,AAPL
2015-12-30,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.220783233642578,100855200,AAPL
2015-12-31,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,23.755868911743164,163649200,AAPL
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,23.77617835998535,270597600,AAPL
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.18036651611328,223164000,AAPL
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,22.726734161376953,273829600,AAPL
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,21.767560958862305,324377600,AAPL
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,21.882659912109375,283192000,AAPL
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.236997604370117,198957600,AAPL
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.55972671508789,196616800,AAPL
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,21.979707717895508,249758400,AAPL
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.46042251586914,252680400,AAPL
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,21.9210262298584,319335600,AAPL
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,21.814958572387695,212350800,AAPL
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,21.844295501708984,289337600,AAPL
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,21.73370933532715,208646000,AAPL
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,22.889223098754883,263202000,AAPL
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.44236946105957,207178000,AAPL
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.56649398803711,300308000,AAPL
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.08373260498047,533478800,AAPL
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.23493766784668,222715200,AAPL
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,21.96842384338379,257666000,AAPL
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,21.76304817199707,163774000,AAPL
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.322956085205078,149428800,AAPL
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,21.744991302490234,183857200,AAPL
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,21.919708251953125,185886800,AAPL
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.334278106689453,185672400,AAPL
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.558916091918945,216085600,AAPL
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.554384231567383,177324800,AAPL
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.391002655029297,169374400,AAPL
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.26166534423828,200298800,AAPL
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.327472686767578,161405600,AAPL
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,21.928791046142578,196231600,AAPL
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.264623641967773,179452800,AAPL
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,21.842561721801758,156084000,AAPL
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,21.792634963989258,141496800,AAPL
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,21.983247756958008,137123200,AAPL
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.486316680908203,127770400,AAPL
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,21.806257247924805,145022800,AAPL
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,21.956026077270508,110330800,AAPL
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,21.99005699157715,115964400,AAPL
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,21.940134048461914,140865200,AAPL
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,22.811477661132812,201628400,AAPL
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,22.86139678955078,132678400,AAPL
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.03158187866211,147822800,AAPL
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.374221801757812,184220400,AAPL
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.115543365478516,143315600,AAPL
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,22.924936294555664,126247600,AAPL
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,22.94536018371582,108806800,AAPL
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,22.956697463989258,134054400,AAPL
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.20403289794922,109632800,AAPL
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.263031005859375,100304400,AAPL
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,23.730470657348633,160270800,AAPL
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.045875549316406,153214000,AAPL
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.007301330566406,137682800,AAPL
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.03453254699707,176820800,AAPL
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.032262802124023,142010800,AAPL
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.216064453125,129777600,AAPL
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.082183837890625,102814000,AAPL
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,23.97780418395996,104532000,AAPL
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,23.86888885498047,77645600,AAPL
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.43389892578125,124760400,AAPL
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,24.860492706298828,182404400,AAPL
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,24.731151580810547,103553600,AAPL
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,24.958066940307617,103496000,AAPL
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.2144775390625,149424800,AAPL
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,24.917219161987305,106314800,AAPL
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.17817497253418,105616400,AAPL
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.629043579101562,127207600,AAPL
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.65627098083496,94326800,AAPL
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.737958908081055,117630000,AAPL
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.0601749420166,108929200,AAPL
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.42323875427246,133029200,AAPL
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.436845779418945,101895600,AAPL
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,24.926298141479492,187756000,AAPL
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.38851547241211,243286000,AAPL
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.259178161621094,129539600,AAPL
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.309097290039062,122444000,AAPL
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.045875549316406,126210000,AAPL
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,23.98007583618164,134732400,AAPL
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.843929290771484,112126400,AAPL
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.67827606201172,224064800,AAPL
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.196548461914062,458408400,AAPL
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.518077850341797,328970800,AAPL
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.270742416381836,274126000,AAPL
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.248056411743164,192640400,AAPL
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.597501754760742,227325200,AAPL
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.372861862182617,164102000,AAPL
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.28609848022461,143562000,AAPL
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.167383193969727,174799600,AAPL
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.183372497558594,131745600,AAPL
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.327194213867188,134747200,AAPL
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.119449615478516,114876400,AAPL
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.624046325683594,305258800,AAPL
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,20.665149688720703,177571200,AAPL
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.432214736938477,245039200,AAPL
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.343175888061523,187667600,AAPL
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.587451934814453,168249600,AAPL
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.505264282226562,121768400,AAPL
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.73812484741211,128104000,AAPL
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.01435661315918,152074400,AAPL
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.349952697753906,140560800,AAPL
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.742618560791016,152675200,AAPL
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,22.92296600341797,225324800,AAPL
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,22.909271240234375,145364800,AAPL
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.797407150268555,169228800,AAPL
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.47779655456543,116693200,AAPL
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.308866500854492,160766400,AAPL
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.354520797729492,114019600,AAPL
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.516599655151367,93170000,AAPL
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.60792350769043,89638000,AAPL
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.587377548217773,83392400,AAPL
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.749462127685547,106405600,AAPL
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.56226348876953,126851600,AAPL
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.222108840942383,152082000,AAPL
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.24949836730957,127727600,AAPL
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.17645263671875,117780800,AAPL
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.270044326782227,125307200,AAPL
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.763235092163086,244032800,AAPL
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.710725784301758,137647600,AAPL
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.895652770996094,142185600,AAPL
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.813467025756836,116876400,AAPL
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,21.939022064208984,128960800,AAPL
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.322628021240234,301245600,AAPL
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.012155532836914,181958400,AAPL
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.365997314453125,161779600,AAPL
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.550920486450195,146124000,AAPL
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.824874877929688,143345600,AAPL
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.89107894897461,104106000,AAPL
